ScanTime,CowTag,InOrOut,Tray(IfApplicable)
2025-02-04 16:29:16,000000000840003267804612,Out,0
2025-02-04 16:29:24,000000000840003267804612,In,0
2025-02-04 16:29:48,000000000840003267804612,Out,0
2025-02-04 16:29:56,000000000840003267804612,In,0
2025-02-04 16:30:17,000000000840003267804612,Out,0
2025-02-04 16:30:20,000000000840003267804612,In,0
2025-02-04 16:30:30,000000000840003267804612,Out,0
2025-02-04 16:30:53,000000000840003267804613,In,0
2025-02-04 16:31:01,000000000840003267804613,Out,0
2025-02-04 16:31:16,000000000840003267804613,In,0
2025-02-04 16:31:53,000000000840003267804613,Out,0
2025-02-04 16:32:02,000000000840003267804613,In,0
2025-02-04 16:32:10,000000000840003267804613,Out,0
2025-02-04 16:32:40,000000000840003267804612,In,0
2025-02-04 16:32:50,000000000840003267804612,Out,0
2025-02-04 16:33:50,000000000840003267804612,Out,0
2025-02-04 16:33:57,000000000840003267804612,In,0
2025-02-04 16:34:02,000000000840003267804612,Out,0
2025-02-04 16:34:02,000000000840003267804612,In,0
2025-02-04 16:34:16,000000000840003267804612,Out,0
2025-02-04 16:35:16,000000000840003267804612,Out,0
2025-02-04 17:07:47,000000000840003267804620,In,0
2025-02-04 17:08:04,000000000840003267804620,Out,0
2025-02-04 17:08:18,000000000840003267804620,In,0
2025-02-04 17:08:56,000000000840003267804606,In,0
2025-02-04 17:08:59,000000000840003267804620,Out,0
2025-02-04 17:09:40,000000000840003267804606,Out,0
2025-02-04 17:09:40,000000000840003267804620,In,0
2025-02-04 17:09:51,000000000840003267804620,Out,0
2025-02-04 17:09:54,000000000840003220323494,In,0
2025-02-04 17:09:59,000000000840003220323494,Out,0
2025-02-04 17:10:02,000000000840003220323494,In,0
2025-02-04 17:10:11,000000000840003220323494,Out,0
2025-02-04 17:10:18,000000000840003220323494,In,0
2025-02-04 17:10:25,000000000840003220323494,Out,0
2025-02-04 17:10:36,000000000840003209882123,In,0
2025-02-04 17:10:52,000000000840003209882123,Out,0
2025-02-04 17:11:18,000000000840003229291796,In,0
2025-02-04 17:11:36,000000000840003229291796,Out,0
2025-02-04 17:11:39,000000000840003267804602,In,0
2025-02-04 17:11:43,000000000840003267804602,Out,0
2025-02-04 17:11:57,000000000840003267804602,In,0
2025-02-04 17:12:07,000000000840003267804602,Out,0
2025-02-04 17:12:12,000000000840003267804602,In,0
2025-02-04 17:12:17,000000000840003267804602,Out,0
2025-02-04 17:12:17,000000000840003267804602,In,0
2025-02-04 17:12:23,000000000840003267804602,Out,0
2025-02-04 17:12:25,000000000840003267804602,In,0
2025-02-04 17:12:39,000000000840003267804602,Out,0
2025-02-04 17:12:41,000000000840003267804602,In,0
2025-02-04 17:12:54,000000000840003267804602,Out,0
2025-02-04 17:12:56,000000000840003267804602,In,0
2025-02-04 17:13:21,000000000840003267804602,Out,0
2025-02-04 17:13:23,000000000840003267804602,In,0
2025-02-04 17:13:30,000000000840003267804602,Out,0
2025-02-04 17:13:39,000000000840003267804602,In,0
2025-02-04 17:13:50,000000000840003267804602,Out,0
2025-02-04 17:14:48,000000000840003267804602,In,0
2025-02-04 17:15:17,000000000840003267804602,Out,0
2025-02-04 17:15:17,000000000840003267804602,In,0
2025-02-04 17:15:23,000000000840003267804602,Out,0
2025-02-04 17:15:25,000000000840003267804602,In,0
2025-02-04 17:15:30,000000000840003267804602,Out,0
2025-02-04 17:15:42,000000000840003229291812,In,0
2025-02-04 17:16:17,000000000840003229291812,Out,0
2025-02-04 17:16:20,000000000840003229291812,In,0
2025-02-04 17:16:24,000000000840003229291812,Out,0
2025-02-04 17:16:35,000000000840003229291812,In,0
2025-02-04 17:16:43,000000000840003229291812,Out,0
2025-02-04 17:16:52,000000000840003229291794,In,0
2025-02-04 17:16:57,000000000840003229291794,Out,0
2025-02-04 17:17:00,000000000840003229291794,In,0
2025-02-04 17:17:04,000000000840003229291794,Out,0
2025-02-04 17:17:37,000000000840003229291794,In,0
2025-02-04 17:17:42,000000000840003229291794,Out,0
2025-02-04 17:19:34,000000000840003229291794,Out,0
2025-02-04 17:19:37,000000000840003229291794,In,0
2025-02-04 17:20:47,000000000840003229291794,Out,0
2025-02-04 17:20:47,000000000840003229291794,In,0
2025-02-04 17:20:52,000000000840003229291794,Out,0
2025-02-04 17:21:13,000000000840003229291794,In,0
2025-02-04 17:21:28,000000000840003229291794,Out,0
2025-02-04 17:21:28,000000000840003229291794,In,0
2025-02-04 17:21:33,000000000840003229291794,Out,0
2025-02-04 17:21:50,000000000840003229291794,In,0
2025-02-04 17:22:00,000000000840003229291794,Out,0
2025-02-04 17:23:29,000000000840003209882139,In,0
2025-02-04 17:23:45,000000000840003209882139,Out,0
2025-02-04 17:23:45,000000000840003209882139,In,0
2025-02-04 17:23:55,000000000840003209882139,Out,0
2025-02-04 17:23:57,000000000840003209882113,In,0
2025-02-04 17:24:23,000000000840003209882113,Out,0
2025-02-04 17:25:15,000000000840003209882113,In,0
2025-02-04 17:25:37,000000000840003209882113,Out,0
2025-02-04 17:25:56,000000000840003267804599,In,0
2025-02-04 17:26:11,000000000840003267804599,Out,0
2025-02-04 17:26:13,000000000840003229291880,In,0
2025-02-04 17:26:19,000000000840003229291880,Out,0
2025-02-04 17:26:21,000000000840003229291880,In,0
2025-02-04 17:26:26,000000000840003229291880,Out,0
2025-02-04 17:26:26,000000000840003229291880,In,0
2025-02-04 17:27:30,000000000840003229291880,Out,0
2025-02-04 17:27:33,000000000840003229291880,In,0
2025-02-04 17:27:47,000000000840003229291880,Out,0
2025-02-04 17:27:47,000000000840003229291880,In,0
2025-02-04 17:27:51,000000000840003229291880,Out,0
2025-02-04 17:27:53,000000000840003229291880,In,0
2025-02-04 17:28:38,000000000840003229291880,Out,0
2025-02-04 17:28:40,000000000840003229291880,In,0
2025-02-04 17:29:05,000000000840003229291880,Out,0
2025-02-04 17:29:05,000000000840003229291880,In,0
2025-02-04 17:29:47,000000000840003229291880,Out,0
2025-02-04 17:29:47,000000000840003229291880,In,0
2025-02-04 17:30:40,000000000840003229291880,Out,0
2025-02-04 17:30:42,000000000840003229291880,In,0
2025-02-04 17:31:18,000000000840003229291880,Out,0
2025-02-04 17:31:27,000000000840003229291880,In,0
2025-02-04 17:31:31,000000000840003229291880,Out,0
2025-02-04 17:31:31,000000000840003229291880,In,0
2025-02-04 17:31:35,000000000840003229291880,Out,0
2025-02-04 17:31:35,000000000840003229291880,In,0
2025-02-04 17:31:45,000000000840003229291880,Out,0
2025-02-04 17:32:13,000000000840003229291880,In,0
2025-02-04 17:32:17,000000000840003229291880,Out,0
2025-02-04 17:32:26,000000000840003229291880,In,0
2025-02-04 17:32:31,000000000840003229291880,Out,0
2025-02-04 17:32:31,000000000840003229291880,In,0
2025-02-04 17:32:35,000000000840003229291880,Out,0
2025-02-04 17:32:41,000000000840003209882141,In,0
2025-02-04 17:32:49,000000000840003209882141,Out,0
2025-02-04 17:33:15,000000000840003209882141,In,0
2025-02-04 17:33:56,000000000840003209882141,Out,0
2025-02-04 17:33:58,000000000840003209882141,In,0
2025-02-04 17:36:54,000000000840003209882141,Out,0
2025-02-04 17:36:56,000000000840003209882141,In,0
2025-02-04 17:37:20,000000000840003209882141,Out,0
2025-02-04 17:37:26,000000000840003229291770,In,0
2025-02-04 17:37:38,000000000840003229291770,Out,0
2025-02-04 17:37:46,000000000840003229291770,In,0
2025-02-04 17:37:57,000000000840003229291770,Out,0
2025-02-04 17:38:08,000000000840003229291770,In,0
2025-02-04 17:38:15,000000000840003229291770,Out,0
2025-02-04 17:38:15,000000000840003229291770,In,0
2025-02-04 17:38:36,000000000840003229291770,Out,0
2025-02-04 17:38:36,000000000840003229291770,In,0
2025-02-04 17:38:43,000000000840003229291770,Out,0
2025-02-04 17:38:45,000000000840003229291770,In,0
2025-02-04 17:39:01,000000000840003229291770,Out,0
2025-02-04 17:39:26,000000000840003220323494,In,0
2025-02-04 17:39:35,000000000840003220323494,Out,0
2025-02-04 17:39:41,000000000840003220323494,In,0
2025-02-04 17:39:52,000000000840003220323494,Out,0
2025-02-04 17:39:56,000000000840003220323494,In,0
2025-02-04 17:40:14,000000000840003220323494,Out,0
2025-02-04 17:40:14,000000000840003220323494,In,0
2025-02-04 17:40:29,000000000840003220323494,Out,0
2025-02-04 17:40:32,000000000840003220323494,In,0
2025-02-04 17:40:53,000000000840003220323494,Out,0
2025-02-04 17:41:08,000000000840003229291812,In,0
2025-02-04 17:41:13,000000000840003229291812,Out,0
2025-02-04 17:41:27,000000000840003229291812,In,0
2025-02-04 17:41:31,000000000840003229291812,Out,0
2025-02-04 17:41:31,000000000840003229291812,In,0
2025-02-04 17:41:56,000000000840003229291812,Out,0
2025-02-04 17:42:06,000000000840003229291812,In,0
2025-02-04 17:42:20,000000000840003229291812,Out,0
2025-02-04 17:42:23,000000000840003229291812,In,0
2025-02-04 17:42:30,000000000840003229291812,Out,0
2025-02-04 17:42:47,000000000840003229291812,In,0
2025-02-04 17:42:58,000000000840003229291812,Out,0
2025-02-04 17:43:04,000000000840003229291770,In,0
2025-02-04 17:43:32,000000000840003229291770,Out,0
2025-02-04 17:43:32,000000000840003229291770,In,0
2025-02-04 17:43:40,000000000840003229291770,Out,0
2025-02-04 17:43:45,000000000840003229291852,In,0
2025-02-04 17:44:04,000000000840003229291852,Out,0
2025-02-04 17:44:07,000000000840003229291852,In,0
2025-02-04 17:44:11,000000000840003229291852,Out,0
2025-02-04 17:44:11,000000000840003229291852,In,0
2025-02-04 17:44:33,000000000840003229291852,Out,0
2025-02-04 17:44:37,000000000840003229291852,In,0
2025-02-04 17:45:05,000000000840003229291852,Out,0
2025-02-04 17:45:07,000000000840003229291852,In,0
2025-02-04 17:45:26,000000000840003229291852,Out,0
2025-02-04 17:45:26,000000000840003229291852,In,0
2025-02-04 17:45:35,000000000840003229291852,Out,0
2025-02-04 17:45:38,000000000840003229291796,In,0
2025-02-04 17:45:45,000000000840003229291796,Out,0
2025-02-04 17:45:47,000000000840003229291796,In,0
2025-02-04 17:47:59,000000000840003229291796,Out,0
2025-02-04 17:48:01,000000000840003229291796,In,0
2025-02-04 17:49:46,000000000840003229291796,Out,0
2025-02-04 17:50:00,000000000840003229291796,In,0
2025-02-04 17:51:09,000000000840003229291796,Out,0
2025-02-04 17:51:26,000000000840003229291796,In,0
2025-02-04 17:51:53,000000000840003229291796,Out,0
2025-02-04 17:51:57,000000000840003229291796,In,0
2025-02-04 17:52:03,000000000840003229291796,Out,0
2025-02-04 17:52:31,000000000840003229291796,In,0
2025-02-04 17:52:47,000000000840003229291796,Out,0
2025-02-04 17:53:47,000000000840003229291796,Out,0
2025-02-04 17:53:49,000000000840003267804593,In,0
2025-02-04 17:54:13,000000000840003267804593,Out,0
2025-02-04 17:54:21,000000000840003267804593,In,0
2025-02-04 17:54:29,000000000840003267804593,Out,0
2025-02-04 17:54:31,000000000840003267804593,In,0
2025-02-04 17:54:36,000000000840003267804593,Out,0
2025-02-04 17:54:44,000000000840003267804593,In,0
2025-02-04 17:56:15,000000000840003267804593,Out,0
2025-02-04 17:56:17,000000000840003267804593,In,0
2025-02-04 17:56:30,000000000840003267804593,Out,0
2025-02-04 17:56:30,000000000840003267804593,In,0
2025-02-04 17:57:04,000000000840003267804593,Out,0
2025-02-04 17:57:04,000000000840003267804593,In,0
2025-02-04 17:59:27,000000000840003267804593,Out,0
2025-02-04 17:59:33,000000000840003267804593,In,0
2025-02-04 17:59:58,000000000840003267804593,Out,0
2025-02-04 18:00:06,000000000840003267804593,In,0
2025-02-04 18:00:27,000000000840003267804593,Out,0
2025-02-04 18:00:27,000000000840003267804593,In,0
2025-02-04 18:01:15,000000000840003267804593,Out,0
2025-02-04 18:01:33,000000000840003267804593,In,0
2025-02-04 18:01:45,000000000840003267804593,Out,0
2025-02-04 18:01:48,000000000840003267804593,In,0
2025-02-04 18:02:14,000000000840003267804593,Out,0
2025-02-04 18:02:24,000000000840003267804593,In,0
2025-02-04 18:02:41,000000000840003267804593,Out,0
2025-02-04 18:03:41,000000000840003267804593,Out,0
2025-02-04 18:04:33,000000000840003267804593,In,0
2025-02-04 18:04:40,000000000840003267804593,Out,0
2025-02-04 18:05:05,000000000840003207277855,In,0
2025-02-04 18:05:09,000000000840003207277855,Out,0
2025-02-04 18:05:17,000000000840003207277855,In,0
2025-02-04 18:05:23,000000000840003207277855,Out,0
2025-02-04 18:05:29,000000000840003207277855,In,0
2025-02-04 18:05:44,000000000840003207277855,Out,0
2025-02-04 18:05:51,000000000840003207277855,In,0
2025-02-04 18:05:57,000000000840003207277855,Out,0
2025-02-04 18:05:59,000000000840003207277855,In,0
2025-02-04 18:06:15,000000000840003207277855,Out,0
2025-02-04 18:06:17,000000000840003207277855,In,0
2025-02-04 18:06:38,000000000840003207277855,Out,0
2025-02-04 18:06:48,000000000840003207277855,In,0
2025-02-04 18:06:52,000000000840003207277855,Out,0
2025-02-04 18:06:54,000000000840003207277855,In,0
2025-02-04 18:06:58,000000000840003207277855,Out,0
2025-02-04 18:07:04,000000000840003207277855,In,0
2025-02-04 18:07:27,000000000840003207277855,Out,0
2025-02-04 18:07:52,000000000840003207277855,In,0
2025-02-04 18:08:24,000000000840003207277855,Out,0
2025-02-04 18:08:42,000000000840003207277855,In,0
2025-02-04 18:08:57,000000000840003207277855,Out,0
2025-02-04 18:09:24,000000000840003207277855,In,0
2025-02-04 18:09:34,000000000840003207277855,Out,0
2025-02-04 18:09:38,000000000840003207277855,In,0
2025-02-04 18:09:43,000000000840003207277855,Out,0
2025-02-04 18:10:13,000000000840003267804612,In,0
2025-02-04 18:10:20,000000000840003267804612,Out,0
2025-02-04 18:10:20,000000000840003267804612,In,0
2025-02-04 18:10:52,000000000840003267804612,Out,0
2025-02-04 18:11:52,000000000840003267804612,Out,0
2025-02-04 18:13:10,000000000840003267804612,In,0
2025-02-04 18:13:48,000000000840003267804612,Out,0
2025-02-04 18:14:48,000000000840003267804612,Out,0
2025-02-04 18:15:26,000000000840003267804612,In,0
2025-02-04 18:15:44,000000000840003267804612,Out,0
2025-02-04 18:16:34,000000000840003267804612,In,0
2025-02-04 18:16:50,000000000840003267804612,Out,0
2025-02-04 18:16:56,000000000840003267804612,In,0
2025-02-04 18:17:00,000000000840003267804612,Out,0
2025-02-04 18:18:00,000000000840003267804612,Out,0
2025-02-04 18:18:16,000000000840003267804607,In,0
2025-02-04 18:18:35,000000000840003267804607,Out,0
2025-02-04 18:18:42,000000000840003267804607,In,0
2025-02-04 18:18:50,000000000840003267804607,Out,0
2025-02-04 18:18:56,000000000840003267804607,In,0
2025-02-04 18:19:05,000000000840003267804607,Out,0
2025-02-04 18:20:04,000000000840003209882031,In,0
2025-02-04 18:21:42,000000000840003209882031,Out,0
2025-02-04 18:21:45,000000000840003209882031,In,0
2025-02-04 18:21:55,000000000840003209882031,Out,0
2025-02-04 18:22:00,000000000840003220323492,In,0
2025-02-04 18:22:46,000000000840003220323492,Out,0
2025-02-04 18:22:49,000000000840003220323492,In,0
2025-02-04 18:23:01,000000000840003220323492,Out,0
2025-02-04 18:23:06,000000000840003220323492,In,0
2025-02-04 18:23:29,000000000840003220323492,Out,0
2025-02-04 18:23:37,000000000840003220323492,In,0
2025-02-04 18:24:22,000000000840003220323492,Out,0
2025-02-04 18:24:29,000000000840003220323492,In,0
2025-02-04 18:24:46,000000000840003220323492,Out,0
2025-02-04 18:24:51,000000000840003220323492,In,0
2025-02-04 18:24:56,000000000840003220323492,Out,0
2025-02-04 18:24:58,000000000840003220323492,In,0
2025-02-04 18:25:08,000000000840003220323492,Out,0
2025-02-04 18:25:17,000000000840003267804599,In,0
2025-02-04 18:25:42,000000000840003267804599,Out,0
2025-02-04 18:25:48,000000000840003229291745,In,0
2025-02-04 18:26:14,000000000840003229291745,Out,0
2025-02-04 18:26:41,000000000840003209882140,In,0
2025-02-04 18:27:01,000000000840003209882140,Out,0
2025-02-04 18:27:28,000000000840003267804596,In,0
2025-02-04 18:27:42,000000000840003267804596,Out,0
2025-02-04 18:28:05,000000000840003209882082,In,0
2025-02-04 18:28:26,000000000840003209882082,Out,0
2025-02-04 18:28:26,000000000840003209882082,In,0
2025-02-04 18:29:09,000000000840003209882082,Out,0
2025-02-04 18:30:09,000000000840003209882082,Out,0
2025-02-04 19:40:25,000000000840003267804613,In,0
2025-02-04 19:40:36,000000000840003267804613,Out,0
2025-02-04 19:41:02,000000000840003267804606,In,0
2025-02-04 19:42:34,000000000840003267804606,Out,0
2025-02-04 19:42:38,000000000840003229291790,In,0
2025-02-04 19:43:01,000000000840003229291790,Out,0
2025-02-04 19:43:09,000000000840003229291790,In,0
2025-02-04 19:44:26,000000000840003229291790,Out,0
2025-02-04 19:44:28,000000000840003229291790,In,0
2025-02-04 19:44:33,000000000840003229291790,Out,0
2025-02-04 19:44:33,000000000840003229291790,In,0
2025-02-04 19:44:42,000000000840003229291790,Out,0
2025-02-04 19:44:44,000000000840003229291790,In,0
2025-02-04 19:45:05,000000000840003229291790,Out,0
2025-02-04 19:45:05,000000000840003229291790,In,0
2025-02-04 19:45:32,000000000840003229291790,Out,0
2025-02-04 19:45:34,000000000840003229291790,In,0
2025-02-04 19:45:51,000000000840003229291790,Out,0
2025-02-04 19:45:51,000000000840003229291790,In,0
2025-02-04 19:46:10,000000000840003229291790,Out,0
2025-02-04 19:46:13,000000000840003229291790,In,0
2025-02-04 19:46:35,000000000840003229291790,Out,0
2025-02-04 19:46:39,000000000840003267804602,In,0
2025-02-04 19:46:52,000000000840003267804602,Out,0
2025-02-04 19:47:03,000000000002223634784262,In,0
2025-02-04 19:47:07,000000000002223634784262,Out,0
2025-02-04 19:47:10,000000000840003267804602,In,0
2025-02-04 19:47:47,000000000840003267804602,Out,0
2025-02-04 19:47:54,000000000840003229291812,In,0
2025-02-04 19:48:07,000000000840003229291812,Out,0
2025-02-04 19:48:12,000000000840003229291812,In,0
2025-02-04 19:48:44,000000000840003229291812,Out,0
2025-02-04 19:48:46,000000000840003229291812,In,0
2025-02-04 19:49:21,000000000840003229291812,Out,0
2025-02-04 19:49:24,000000000840003229291812,In,0
2025-02-04 19:49:38,000000000840003229291812,Out,0
2025-02-04 19:49:41,000000000840003229291812,In,0
2025-02-04 19:49:52,000000000840003229291812,Out,0
2025-02-04 19:49:54,000000000840003229291812,In,0
2025-02-04 19:50:02,000000000840003229291812,Out,0
2025-02-04 19:50:12,000000000840003229291812,In,0
2025-02-04 19:50:21,000000000840003229291812,Out,0
2025-02-04 19:50:21,000000000840003229291812,In,0
2025-02-04 19:51:01,000000000840003229291812,Out,0
2025-02-04 19:51:17,000000000840003229291812,In,0
2025-02-04 19:51:26,000000000840003229291812,Out,0
2025-02-04 19:51:30,000000000840003229291812,In,0
2025-02-04 19:51:38,000000000840003229291812,Out,0
2025-02-04 19:51:38,000000000840003229291812,In,0
2025-02-04 19:51:47,000000000840003229291812,Out,0
2025-02-04 19:52:37,000000000840003229291796,In,0
2025-02-04 19:52:54,000000000840003229291796,Out,0
2025-02-04 19:52:56,000000000840003229291796,In,0
2025-02-04 19:53:00,000000000840003229291796,Out,0
2025-02-04 19:53:00,000000000840003229291796,In,0
2025-02-04 19:53:11,000000000840003229291796,Out,0
2025-02-04 19:53:25,000000000840003267804605,In,0
2025-02-04 19:53:31,000000000840003267804605,Out,0
2025-02-04 19:53:31,000000000840003267804605,In,0
2025-02-04 19:53:36,000000000840003267804605,Out,0
2025-02-04 19:53:58,000000000840003209882126,In,0
2025-02-04 19:54:39,000000000840003209882126,Out,0
2025-02-04 19:54:41,000000000840003209882126,In,0
2025-02-04 19:54:45,000000000840003209882126,Out,0
2025-02-04 19:54:52,000000000840003209882123,In,0
2025-02-04 19:55:01,000000000840003209882123,Out,0
2025-02-04 19:55:04,000000000840003209882123,In,0
2025-02-04 19:55:18,000000000840003209882123,Out,0
2025-02-04 19:55:18,000000000840003209882123,In,0
2025-02-04 19:55:35,000000000840003209882123,Out,0
2025-02-04 19:55:37,000000000840003209882123,In,0
2025-02-04 19:56:25,000000000840003209882123,Out,0
2025-02-04 19:56:34,000000000840003209882123,In,0
2025-02-04 19:56:42,000000000840003209882123,Out,0
2025-02-04 19:56:44,000000000840003209882123,In,0
2025-02-04 19:57:29,000000000840003209882123,Out,0
2025-02-04 19:57:35,000000000840003229291812,In,0
2025-02-04 19:57:45,000000000840003229291812,Out,0
2025-02-04 19:57:45,000000000840003229291812,In,0
2025-02-04 19:57:49,000000000840003229291812,Out,0
2025-02-04 19:58:11,000000000840003209882126,In,0
2025-02-04 19:58:31,000000000840003209882126,Out,0
2025-02-04 19:58:32,000000000840003209882123,In,0
2025-02-04 19:58:41,000000000840003209882123,Out,0
2025-02-04 19:58:43,000000000840003209882123,In,0
2025-02-04 19:59:14,000000000840003209882123,Out,0
2025-02-04 19:59:16,000000000840003209882123,In,0
2025-02-04 19:59:28,000000000840003209882123,Out,0
2025-02-04 19:59:41,000000000840003267804607,In,0
2025-02-04 20:00:14,000000000840003267804607,Out,0
2025-02-04 20:00:17,000000000840003267804607,In,0
2025-02-04 20:00:22,000000000840003267804607,Out,0
2025-02-04 20:00:30,000000000840003267804607,In,0
2025-02-04 20:00:56,000000000840003267804607,Out,0
2025-02-04 20:01:09,000000000840003267804607,In,0
2025-02-04 20:01:43,000000000840003267804607,Out,0
2025-02-04 20:01:48,000000000840003267804607,In,0
2025-02-04 20:02:20,000000000840003267804607,Out,0
2025-02-04 20:02:27,000000000840003267804607,In,0
2025-02-04 20:02:37,000000000840003267804607,Out,0
2025-02-04 20:02:43,000000000840003267804596,In,0
2025-02-04 20:03:18,000000000840003267804596,Out,0
2025-02-04 20:03:21,000000000840003267804596,In,0
2025-02-04 20:03:27,000000000840003267804596,Out,0
2025-02-04 20:03:30,000000000840003267804596,In,0
2025-02-04 20:03:34,000000000840003267804596,Out,0
2025-02-04 20:03:36,000000000840003267804596,In,0
2025-02-04 20:03:43,000000000840003267804596,Out,0
2025-02-04 20:03:48,000000000840003267804596,In,0
2025-02-04 20:04:10,000000000840003267804596,Out,0
2025-02-04 20:04:13,000000000840003267804596,In,0
2025-02-04 20:04:19,000000000840003267804596,Out,0
2025-02-04 20:04:20,000000000840003267804600,In,0
2025-02-04 20:04:24,000000000840003267804600,Out,0
2025-02-04 20:04:51,000000000840003267804600,In,0
2025-02-04 20:05:02,000000000840003267804600,Out,0
2025-02-04 20:05:22,000000000840003229291812,In,0
2025-02-04 20:05:28,000000000840003229291812,Out,0
2025-02-04 20:05:34,000000000840003209882113,In,0
2025-02-04 20:06:16,000000000840003209882113,Out,0
2025-02-04 20:06:18,000000000840003209882113,In,0
2025-02-04 20:09:01,000000000840003209882113,Out,0
2025-02-04 20:09:03,000000000840003209882113,In,0
2025-02-04 20:09:27,000000000840003209882113,Out,0
2025-02-04 20:09:30,000000000840003209882113,In,0
2025-02-04 20:09:56,000000000840003209882113,Out,0
2025-02-04 20:09:56,000000000840003209882113,In,0
2025-02-04 20:10:45,000000000840003209882113,Out,0
2025-02-04 20:11:28,000000000840003229291862,In,0
2025-02-04 20:11:47,000000000840003229291862,Out,0
2025-02-04 20:11:59,000000000840003229291812,In,0
2025-02-04 20:12:43,000000000840003229291812,Out,0
2025-02-04 20:12:51,000000000840003229291812,In,0
2025-02-04 20:12:55,000000000840003229291812,Out,0
2025-02-04 20:13:00,000000000840003229291812,In,0
2025-02-04 20:13:12,000000000840003229291812,Out,0
2025-02-04 20:13:27,000000000840003209882104,In,0
2025-02-04 20:14:26,000000000840003209882104,Out,0
2025-02-04 20:14:26,000000000840003209882104,In,0
2025-02-04 20:14:32,000000000840003209882104,Out,0
2025-02-04 20:14:39,000000000840003209882104,In,0
2025-02-04 20:14:45,000000000840003209882104,Out,0
2025-02-04 20:14:47,000000000840003209882104,In,0
2025-02-04 20:14:56,000000000840003209882104,Out,0
2025-02-04 20:15:04,000000000840003209882104,In,0
2025-02-04 20:15:17,000000000840003209882104,Out,0
2025-02-04 20:15:43,000000000840003209882104,In,0
2025-02-04 20:15:50,000000000840003209882104,Out,0
2025-02-04 20:16:18,000000000840003209882104,In,0
2025-02-04 20:16:37,000000000840003209882104,Out,0
2025-02-04 20:16:42,000000000840003209882104,In,0
2025-02-04 20:16:58,000000000840003209882104,Out,0
2025-02-04 20:17:17,000000000840003209882104,In,0
2025-02-04 20:17:24,000000000840003209882104,Out,0
2025-02-04 20:18:00,000000000840003209882104,In,0
2025-02-04 20:18:06,000000000840003209882104,Out,0
2025-02-04 20:18:13,000000000840003209882104,In,0
2025-02-04 20:18:18,000000000840003209882104,Out,0
2025-02-04 20:19:18,000000000840003209882104,Out,0
2025-02-04 20:19:46,000000000840003267804596,In,0
2025-02-04 20:19:50,000000000840003267804596,Out,0
2025-02-04 20:19:55,000000000840003267804596,In,0
2025-02-04 20:20:34,000000000840003267804596,Out,0
2025-02-04 20:20:42,000000000840003267804596,In,0
2025-02-04 20:20:58,000000000840003267804596,Out,0
2025-02-04 20:21:05,000000000840003267804596,In,0
2025-02-04 20:21:09,000000000840003267804596,Out,0
2025-02-04 20:21:31,000000000840003267804596,In,0
2025-02-04 20:21:35,000000000840003267804596,Out,0
2025-02-04 20:21:58,000000000840003267804596,In,0
2025-02-04 20:22:05,000000000840003267804596,Out,0
2025-02-04 20:22:05,000000000840003267804596,In,0
2025-02-04 20:22:18,000000000840003267804596,Out,0
2025-02-04 20:22:22,000000000840003267804596,In,0
2025-02-04 20:22:28,000000000840003267804596,Out,0
2025-02-04 20:22:31,000000000840003267804596,In,0
2025-02-04 20:22:54,000000000840003267804596,Out,0
2025-02-04 20:23:39,000000000840003267804606,In,0
2025-02-04 20:23:43,000000000840003267804606,Out,0
2025-02-04 20:23:51,000000000840003267804606,In,0
2025-02-04 20:26:09,000000000840003267804606,Out,0
2025-02-04 20:26:23,000000000840003229291784,In,0
2025-02-04 20:26:40,000000000840003229291784,Out,0
2025-02-04 20:26:49,000000000840003229291784,In,0
2025-02-04 20:26:54,000000000840003229291784,Out,0
2025-02-04 20:27:17,000000000840003209882141,In,0
2025-02-04 20:28:20,000000000840003209882141,Out,0
2025-02-04 20:28:31,000000000840003267804620,In,0
2025-02-04 20:29:20,000000000840003267804620,Out,0
2025-02-04 20:29:23,000000000840003267804620,In,0
2025-02-04 20:29:32,000000000840003267804620,Out,0
2025-02-04 20:29:32,000000000840003267804620,In,0
2025-02-04 20:29:44,000000000840003267804620,Out,0
2025-02-04 20:29:52,000000000840003267804599,In,0
2025-02-04 20:30:01,000000000840003267804599,Out,0
2025-02-04 20:30:10,000000000840003267804599,In,0
2025-02-04 20:30:26,000000000840003267804599,Out,0
2025-02-04 20:30:33,000000000840003267804599,In,0
2025-02-04 20:30:46,000000000840003267804599,Out,0
2025-02-04 20:30:56,000000000840003267804599,In,0
2025-02-04 20:31:07,000000000840003267804599,Out,0
2025-02-04 20:31:07,000000000840003267804599,In,0
2025-02-04 20:31:15,000000000840003267804599,Out,0
2025-02-04 20:31:33,000000000840003267804599,In,0
2025-02-04 20:31:38,000000000840003267804599,Out,0
2025-02-04 20:31:41,000000000840003267804599,In,0
2025-02-04 20:31:45,000000000840003267804599,Out,0
2025-02-04 20:32:09,000000000840003267804599,In,0
2025-02-04 20:32:13,000000000840003267804599,Out,0
2025-02-04 20:32:13,000000000840003267804599,In,0
2025-02-04 20:32:19,000000000840003267804599,Out,0
2025-02-04 20:32:29,000000000840003267804599,In,0
2025-02-04 20:33:02,000000000840003267804599,Out,0
2025-02-04 20:33:14,000000000840003267804599,In,0
2025-02-04 20:33:18,000000000840003267804599,Out,0
2025-02-04 20:33:18,000000000840003267804599,In,0
2025-02-04 20:33:28,000000000840003267804599,Out,0
2025-02-04 20:33:39,000000000840003267804599,In,0
2025-02-04 20:33:56,000000000840003267804599,Out,0
